InteractionID;UserID;SessionDuration (secs);QueryType;ResponseTime (secs);SatisfactionRating;ResolvedQuery;SentimentScore;IntentConfidence (%);ResponseLength (words);Language;ChatbotVersion;Escalation;InteractionDate;EfficiencyScore
23171;4239;91;Product Inquiry;5;3;Yes;-0.18;84.47;63;English;v2.0;Yes;23/08/2025 10:00;9.35
23172;3317;62;General Query;1;4;No;-0.94;74.06;58;Spanish;v1.1;No;23/08/2025 11:00;8.51
23173;4141;152;General Query;2;1;Yes;0.63;74.34;86;French;v1.1;No;23/08/2025 12:00;8.03
23174;4389;125;Technical Support;2;3;Yes;-0.87;62.97;59;English;v1.1;No;23/08/2025 13:00;7.5
23175;1375;376;Technical Support;1;3;Yes;0.33;93.98;45;French;v1.0;Yes;23/08/2025 14:00;10.7
23176;4160;27;Technical Support;5;3;Yes;-0.04;62.93;61;English;v1.1;No;23/08/2025 15:00;7.19
23177;2724;362;Product Inquiry;3;4;Yes;-0.83;93.35;10;Spanish;v1.0;No;23/08/2025 16:00;10.74
23178;1256;456;General Query;8;2;Yes;0.87;86.08;75;Spanish;v2.0;No;23/08/2025 17:00;8.91
23179;3264;99;Technical Support;2;3;Yes;0.58;82.83;32;English;v2.0;No;23/08/2025 18:00;9.48
23180;1449;575;General Query;3;3;Yes;0.27;92.88;77;English;v2.1;No;23/08/2025 19:00;10.39
23181;1893;411;Technical Support;9;5;Yes;0.2;52.09;29;English;v1.1;No;23/08/2025 20:00;6.31
23182;4615;595;Feedback;2;3;Yes;0.48;57.14;61;Spanish;v1.0;No;23/08/2025 21:00;6.91
23183;4212;307;General Query;9;2;No;0.96;88.08;44;English;v1.0;No;23/08/2025 22:00;8.51
23184;2184;132;General Query;9;2;Yes;-0.97;75.74;62;English;v2.0;No;23/08/2025 23:00;7.77
23185;3079;245;Product Inquiry;3;4;Yes;-0.98;91.33;39;English;v1.0;No;24/08/2025 00:00;10.53
23186;2847;352;General Query;5;3;Yes;0.45;59.17;66;Other;v2.0;No;24/08/2025 01:00;6.82
23187;4223;436;Feedback;2;5;Yes;0.6;83.72;64;Spanish;v2.0;No;24/08/2025 02:00;10.17
23188;4930;297;General Query;1;3;No;-0.66;72.65;10;English;v1.1;No;24/08/2025 03:00;8.07
23189;2283;22;General Query;3;1;Yes;-0.68;51.78;50;English;v2.0;No;24/08/2025 04:00;5.68
23190;4799;564;Feedback;8;4;Yes;0.73;66.73;48;French;v1.0;No;24/08/2025 05:00;7.57
23191;4350;497;General Query;2;2;Yes;-0.32;87.69;98;English;v2.0;No;24/08/2025 06:00;9.67
23192;2308;429;Feedback;5;5;Yes;-0.8;88.23;31;French;v2.1;No;24/08/2025 07:00;10.32
23193;1609;326;General Query;4;1;Yes;0.09;67.87;95;English;v1.1;Yes;24/08/2025 08:00;7.19
23194;1916;233;Feedback;9;2;Yes;-0.22;82.33;86;English;v1.0;No;24/08/2025 09:00;8.43
23195;3589;49;General Query;5;4;Yes;0.1;63.8;60;Spanish;v2.1;No;24/08/2025 10:00;7.58
23196;2625;438;General Query;1;2;Yes;-0.63;73.94;86;English;v2.0;No;24/08/2025 11:00;8.39
23197;1147;556;Product Inquiry;7;4;Yes;0.49;90.94;78;French;v2.1;No;24/08/2025 12:00;10.09
23198;1655;47;General Query;9;3;Yes;0.29;56.02;69;English;v1.1;No;24/08/2025 13:00;6.1
23199;3114;106;General Query;6;2;Yes;0.39;52.07;43;English;v2.0;No;24/08/2025 14:00;5.71
23200;4940;45;General Query;8;3;Yes;-0.01;82.8;12;German;v2.1;No;24/08/2025 15:00;8.88
23201;3617;139;Technical Support;9;3;Yes;-0.07;90.02;26;English;v2.0;Yes;24/08/2025 16:00;9.5
23202;2816;411;Technical Support;7;3;Yes;0.55;98.98;23;English;v2.0;No;24/08/2025 17:00;10.6
23203;2302;376;Technical Support;5;3;Yes;-0.16;98.8;8;English;v1.0;No;24/08/2025 18:00;10.78
23204;3795;372;Technical Support;3;4;Yes;0.36;57.95;8;Spanish;v1.0;Yes;24/08/2025 19:00;7.2
23205;1442;34;General Query;4;3;Yes;-0.93;54.72;64;English;v1.0;No;24/08/2025 20:00;6.47
23206;3944;324;Product Inquiry;4;4;Yes;-0.0;95.53;25;English;v2.0;No;24/08/2025 21:00;10.85
23207;4936;273;General Query;7;2;Yes;0.02;84.65;82;English;v1.0;No;24/08/2025 22:00;8.87
23208;1398;539;General Query;9;5;Yes;0.61;68.31;27;Spanish;v2.0;No;24/08/2025 23:00;7.93
23209;2151;205;Technical Support;2;2;Yes;-0.93;96.57;65;English;v1.1;No;25/08/2025 00:00;10.56
23210;4408;406;Technical Support;2;5;Yes;0.9;97.33;20;French;v2.0;No;25/08/2025 01:00;11.53
23211;3529;519;Technical Support;4;2;No;0.47;81.71;22;English;v2.1;No;25/08/2025 02:00;8.37
23212;4792;33;Feedback;8;5;No;-0.06;67.97;65;French;v2.0;No;25/08/2025 03:00;7.5
23213;3995;249;Product Inquiry;1;5;Yes;0.81;60.44;77;English;v2.0;No;25/08/2025 04:00;7.94
23214;3233;110;Others;6;2;Yes;-0.5;79.95;27;French;v1.1;No;25/08/2025 05:00;8.5
23215;3216;423;Product Inquiry;1;2;Yes;0.87;88.67;22;German;v2.1;No;25/08/2025 06:00;9.87
23216;2707;524;Feedback;9;4;Yes;-0.6;93.34;43;French;v2.0;No;25/08/2025 07:00;10.13
23217;4331;23;General Query;5;4;Yes;-0.59;67.34;30;English;v2.0;No;25/08/2025 08:00;7.93
23218;4788;238;General Query;3;4;Yes;0.34;97.97;45;English;v2.1;Yes;25/08/2025 09:00;11.2
23219;2987;235;Product Inquiry;1;1;Yes;0.91;50.98;60;French;v1.1;No;25/08/2025 10:00;5.8
23220;2670;178;General Query;4;3;Yes;-0.65;91.71;30;Spanish;v1.0;No;25/08/2025 11:00;10.17
23221;2581;598;General Query;6;4;Yes;-0.84;95.91;23;Other;v1.0;No;25/08/2025 12:00;10.69
23222;1506;392;General Query;8;3;Yes;-0.56;68.27;69;English;v2.0;No;25/08/2025 13:00;7.43
23223;3568;36;Technical Support;9;4;Yes;-0.71;80.31;78;Spanish;v2.0;No;25/08/2025 14:00;8.83
23224;4542;514;Feedback;4;3;Yes;0.08;72.4;36;English;v2.1;No;25/08/2025 15:00;8.24
23225;1160;485;General Query;5;3;Yes;-0.86;60.9;21;Other;v1.1;No;25/08/2025 16:00;6.99
23226;4360;463;Others;8;4;No;0.99;85.47;71;Other;v1.0;No;25/08/2025 17:00;8.95
23227;1339;100;Technical Support;3;2;Yes;-0.71;98.38;64;English;v1.0;No;25/08/2025 18:00;10.64
23228;4971;185;General Query;4;1;Yes;0.46;53.58;80;Spanish;v1.1;No;25/08/2025 19:00;5.76
23229;4904;376;Product Inquiry;6;4;Yes;0.71;81.05;98;English;v1.1;No;25/08/2025 20:00;9.2
23230;4573;253;Others;5;5;Yes;0.45;70.77;39;English;v2.0;No;25/08/2025 21:00;8.58
23231;4177;181;Technical Support;8;3;Yes;-0.42;79.89;37;English;v2.1;No;25/08/2025 22:00;8.59
23232;2825;194;General Query;2;3;Yes;-0.91;85.0;69;Spanish;v2.1;No;25/08/2025 23:00;9.7
23233;2498;382;General Query;9;5;No;-0.61;89.23;64;French;v2.0;No;26/08/2025 00:00;9.52
23234;4924;395;Technical Support;1;2;Yes;0.75;70.78;8;English;v2.1;No;26/08/2025 01:00;8.08
23235;2623;193;Product Inquiry;2;4;Yes;0.88;55.16;10;Other;v1.1;No;26/08/2025 02:00;7.02
23236;2486;257;General Query;8;1;No;0.86;98.65;37;English;v2.1;No;26/08/2025 03:00;9.37
23237;2506;182;General Query;8;5;Yes;-0.84;57.91;30;English;v2.1;No;26/08/2025 04:00;6.99
23238;3751;257;Technical Support;8;4;Yes;0.94;60.07;93;English;v1.1;No;26/08/2025 05:00;6.91
23239;2176;251;General Query;2;2;Yes;0.45;53.77;43;Spanish;v2.1;No;26/08/2025 06:00;6.28
23240;1822;536;Technical Support;8;4;Yes;0.06;81.95;12;English;v2.1;No;26/08/2025 07:00;9.1
23241;4720;255;Technical Support;5;5;Yes;0.85;77.36;36;English;v1.0;No;26/08/2025 08:00;9.24
23242;1784;342;General Query;4;2;No;0.75;58.21;86;English;v2.1;No;26/08/2025 09:00;6.02
23243;4220;563;General Query;2;4;Yes;0.21;99.62;41;English;v1.0;No;26/08/2025 10:00;11.46
23244;4259;426;Feedback;9;5;No;0.76;63.9;44;English;v1.0;No;26/08/2025 11:00;6.99
23245;4724;196;Technical Support;3;5;Yes;0.99;56.47;79;German;v1.0;No;26/08/2025 12:00;7.35
23246;1130;519;Technical Support;5;3;Yes;-0.77;53.32;51;English;v1.1;No;26/08/2025 13:00;6.23
23247;2475;138;Product Inquiry;4;4;Yes;-0.46;67.33;70;English;v2.1;No;26/08/2025 14:00;8.03
23248;3563;209;General Query;9;3;Yes;0.46;92.02;6;Spanish;v1.1;No;26/08/2025 15:00;9.7
23249;4562;384;Product Inquiry;4;1;Yes;0.1;86.16;72;Other;v2.0;No;26/08/2025 16:00;9.02
23250;2499;505;Technical Support;5;2;No;0.82;50.16;11;French;v1.0;No;26/08/2025 17:00;5.12
23251;4334;98;General Query;8;3;Yes;0.43;69.56;58;English;v1.0;No;26/08/2025 18:00;7.56
23252;4609;341;General Query;4;4;Yes;-0.99;68.85;24;Spanish;v1.1;No;26/08/2025 19:00;8.18
23253;4530;158;Product Inquiry;2;2;Yes;0.5;83.29;36;German;v2.1;No;26/08/2025 20:00;9.23
23254;3583;355;Product Inquiry;2;4;Yes;0.83;57.88;16;Spanish;v2.1;No;26/08/2025 21:00;7.29
23255;4849;421;Others;9;5;Yes;-0.82;90.17;14;English;v1.0;No;26/08/2025 22:00;10.12
23256;3788;245;General Query;6;3;Yes;0.91;71.11;49;Spanish;v1.1;No;26/08/2025 23:00;7.91
23257;1780;285;General Query;1;4;Yes;0.24;72.53;73;English;v2.0;No;27/08/2025 00:00;8.85
23258;4708;352;Technical Support;2;4;No;-0.16;80.89;26;French;v1.0;No;27/08/2025 01:00;9.09
23259;2707;243;Product Inquiry;9;2;Yes;-0.32;91.53;95;English;v2.1;No;27/08/2025 02:00;9.35
23260;2769;591;Product Inquiry;8;1;Yes;-0.39;50.33;35;English;v2.1;No;27/08/2025 03:00;5.03
23261;2318;579;Technical Support;9;4;Yes;0.19;92.47;30;English;v1.0;No;27/08/2025 04:00;10.05
23262;2938;539;General Query;6;3;Yes;0.86;72.65;28;English;v1.0;No;27/08/2025 05:00;8.07
23263;2458;268;Feedback;3;4;Yes;0.41;65.31;95;English;v2.0;Yes;27/08/2025 06:00;7.93
23264;4346;440;General Query;4;3;Yes;-0.68;82.48;45;English;v2.1;No;27/08/2025 07:00;9.25
23265;3635;206;General Query;7;3;Yes;0.12;82.68;45;Other;v2.1;No;27/08/2025 08:00;8.97
23266;4379;268;General Query;8;2;Yes;-0.54;78.43;72;English;v2.1;Yes;27/08/2025 09:00;8.14
23267;3773;146;Technical Support;9;4;Yes;0.19;82.34;54;Spanish;v2.0;No;27/08/2025 10:00;9.03
23268;3990;107;General Query;8;1;Yes;-0.83;84.9;91;Spanish;v2.1;No;27/08/2025 11:00;8.49
23269;4044;64;General Query;2;3;Yes;-0.4;85.12;41;French;v2.0;No;27/08/2025 12:00;9.71
23270;1375;265;General Query;2;5;No;-0.6;81.77;41;Spanish;v2.0;No;27/08/2025 13:00;9.48
23271;4229;430;General Query;5;1;Yes;-0.31;52.4;14;German;v2.1;Yes;27/08/2025 14:00;5.54
23272;4885;237;General Query;2;5;Yes;0.87;83.37;61;English;v1.0;No;27/08/2025 15:00;10.14
23273;3251;446;General Query;1;3;Yes;0.24;54.43;56;Other;v2.0;No;27/08/2025 16:00;6.74
23274;4036;34;General Query;4;5;No;0.52;95.65;80;English;v1.1;No;27/08/2025 17:00;10.66
23275;1660;354;General Query;1;4;Yes;0.88;78.93;20;Other;v1.1;No;27/08/2025 18:00;9.49
23276;3122;556;Product Inquiry;4;1;Yes;0.7;80.25;45;Spanish;v2.0;No;27/08/2025 19:00;8.43
23277;2403;511;Technical Support;4;4;Yes;0.74;59.02;34;French;v2.0;No;27/08/2025 20:00;7.2
23278;1740;311;General Query;6;4;No;-0.51;83.3;48;Spanish;v1.0;No;27/08/2025 21:00;8.93
23279;1303;136;Product Inquiry;5;5;Yes;0.91;77.93;24;English;v2.0;No;27/08/2025 22:00;9.29
23280;2085;488;Technical Support;9;4;Yes;0.78;70.58;69;English;v1.0;No;27/08/2025 23:00;7.86
23281;3617;571;Others;8;3;No;0.22;91.59;70;English;v2.1;No;28/08/2025 00:00;9.26
23282;1785;406;Product Inquiry;6;5;Yes;0.25;56.83;34;Other;v1.0;No;28/08/2025 01:00;7.08
23283;4179;212;Product Inquiry;6;5;No;-0.19;92.53;40;Spanish;v2.0;Yes;28/08/2025 02:00;10.15
23284;2210;120;Product Inquiry;6;4;Yes;-0.11;56.46;33;German;v2.1;No;28/08/2025 03:00;6.75
23285;4034;89;Product Inquiry;4;2;Yes;-0.84;76.6;82;English;v2.0;No;28/08/2025 04:00;8.36
23286;1228;193;General Query;5;2;No;-0.44;77.16;58;English;v2.0;No;28/08/2025 05:00;7.82
23287;4119;463;Product Inquiry;4;4;Yes;0.0;66.21;41;French;v1.0;No;28/08/2025 06:00;7.92
23288;2854;452;Others;2;2;Yes;0.46;76.01;10;English;v2.0;No;28/08/2025 07:00;8.5
23289;1267;234;Product Inquiry;5;2;Yes;-0.44;71.13;82;English;v1.1;No;28/08/2025 08:00;7.71
23290;3774;556;General Query;1;1;Yes;-0.18;63.48;14;Other;v1.0;No;28/08/2025 09:00;7.05
23291;3849;338;Feedback;9;4;Yes;-0.42;69.62;28;English;v1.1;No;28/08/2025 10:00;7.76
23292;1253;305;General Query;9;3;Yes;-0.58;58.04;95;French;v2.1;No;28/08/2025 11:00;6.3
23293;4004;244;General Query;9;2;Yes;-0.81;83.39;63;English;v1.1;No;28/08/2025 12:00;8.54
23294;1869;368;Product Inquiry;2;3;Yes;0.78;59.63;24;Spanish;v1.0;No;28/08/2025 13:00;7.16
23295;3134;407;Product Inquiry;3;3;Yes;0.53;89.27;15;English;v1.1;No;28/08/2025 14:00;10.03
23296;2204;360;General Query;8;2;Yes;-0.05;57.79;77;English;v2.1;No;28/08/2025 15:00;6.08
23297;2048;523;Product Inquiry;2;1;Yes;-0.62;75.88;97;French;v2.1;No;28/08/2025 16:00;8.19
23298;4459;90;General Query;6;5;Yes;0.35;87.26;27;English;v1.0;Yes;28/08/2025 17:00;10.13
23299;3269;148;Technical Support;9;2;Yes;-0.25;73.47;82;Spanish;v1.1;No;28/08/2025 18:00;7.55
23300;1989;463;General Query;7;4;Yes;0.55;55.38;79;English;v1.1;No;28/08/2025 19:00;6.54
23301;1396;309;Technical Support;3;3;Yes;0.02;73.07;98;English;v1.0;No;28/08/2025 20:00;8.41
23302;1937;406;General Query;8;4;Yes;0.85;54.68;68;Spanish;v2.1;No;28/08/2025 21:00;6.37
23303;3558;37;General Query;9;3;Yes;-0.61;58.14;73;English;v1.1;No;28/08/2025 22:00;6.31
23304;3608;574;General Query;5;4;Yes;-0.83;84.83;39;Spanish;v2.0;No;28/08/2025 23:00;9.68
23305;3893;95;Others;8;2;Yes;-0.31;93.07;23;English;v1.0;No;29/08/2025 00:00;9.61
23306;1439;572;Product Inquiry;8;2;Yes;-0.12;55.69;43;Spanish;v1.0;No;29/08/2025 01:00;5.87
23307;4246;384;Technical Support;1;3;Yes;0.5;79.11;36;English;v1.0;No;29/08/2025 02:00;9.21
23308;2927;299;Product Inquiry;2;3;Yes;-0.28;53.49;20;Spanish;v2.1;Yes;29/08/2025 03:00;6.55
23309;3358;299;Others;7;2;Yes;-0.87;62.92;35;English;v1.0;No;29/08/2025 04:00;6.69
23310;3007;462;General Query;1;5;Yes;-0.86;98.36;96;English;v2.0;No;29/08/2025 05:00;11.74
23311;4345;348;Product Inquiry;4;3;Yes;0.29;93.47;64;Other;v2.0;No;29/08/2025 06:00;10.35
23312;1034;555;Technical Support;7;5;Yes;-0.28;52.54;48;Spanish;v1.1;No;29/08/2025 07:00;6.55
23313;3264;527;Product Inquiry;5;3;No;0.53;89.36;59;Spanish;v2.0;No;29/08/2025 08:00;9.34
23314;1720;469;Feedback;2;3;Yes;-1.0;57.24;54;English;v2.1;No;29/08/2025 09:00;6.92
23315;4743;394;Product Inquiry;3;4;Yes;0.48;72.24;88;English;v2.0;Yes;29/08/2025 10:00;8.62
23316;4063;315;Technical Support;8;2;Yes;-0.77;87.23;69;English;v2.0;No;29/08/2025 11:00;9.02
23317;4479;495;General Query;1;1;Yes;-0.23;75.87;74;Spanish;v1.1;No;29/08/2025 12:00;8.29
23318;1518;412;General Query;5;2;No;-0.35;85.14;27;English;v1.0;No;29/08/2025 13:00;8.61
23319;1268;128;Product Inquiry;3;1;Yes;0.22;56.28;15;French;v2.0;No;29/08/2025 14:00;6.13
23320;1637;378;Feedback;9;3;Yes;0.76;81.19;22;French;v2.1;No;29/08/2025 15:00;8.62
23321;3522;308;Product Inquiry;6;4;Yes;-0.15;72.97;78;English;v2.0;No;29/08/2025 16:00;8.4
23322;4951;437;Product Inquiry;5;3;No;0.38;62.36;92;Spanish;v2.0;No;29/08/2025 17:00;6.64
23323;2348;337;General Query;3;5;Yes;-0.46;94.8;29;English;v1.0;No;29/08/2025 18:00;11.18
23324;2379;360;Technical Support;4;1;Yes;-0.55;63.5;14;English;v1.0;No;29/08/2025 19:00;6.75
23325;1089;336;General Query;8;2;Yes;-0.45;59.05;28;English;v1.1;No;29/08/2025 20:00;6.2
23326;2065;368;Product Inquiry;1;2;Yes;0.3;79.2;54;English;v2.1;No;29/08/2025 21:00;8.92
23327;2388;46;Product Inquiry;7;2;Yes;-0.03;65.31;10;English;v2.1;No;29/08/2025 22:00;6.93
23328;2694;420;Product Inquiry;1;2;Yes;0.02;75.62;25;French;v2.1;Yes;29/08/2025 23:00;8.56
23329;4273;335;Technical Support;1;2;Yes;0.11;59.7;48;English;v2.0;No;30/08/2025 00:00;6.97
23330;2389;578;General Query;4;3;Yes;0.27;91.34;15;French;v2.1;No;30/08/2025 01:00;10.13
23331;4865;387;Technical Support;2;4;Yes;0.17;90.64;40;English;v1.1;No;30/08/2025 02:00;10.56
23332;4029;362;General Query;1;3;Yes;0.75;57.09;29;German;v2.0;No;30/08/2025 03:00;7.01
23333;4915;384;Technical Support;8;3;Yes;0.18;64.68;64;Spanish;v1.0;No;30/08/2025 04:00;7.07
23334;3335;92;General Query;7;3;Yes;-0.24;53.09;8;English;v2.1;No;30/08/2025 05:00;6.01
23335;4674;141;General Query;9;3;Yes;0.7;89.05;22;English;v1.1;No;30/08/2025 06:00;9.4
23336;1480;205;General Query;2;5;Yes;0.35;85.5;36;German;v2.0;No;30/08/2025 07:00;10.35
23337;3684;338;Technical Support;6;3;Yes;0.04;66.01;99;French;v2.0;No;30/08/2025 08:00;7.4
23338;1500;561;Technical Support;3;3;Yes;0.54;56.21;28;English;v2.1;No;30/08/2025 09:00;6.72
23339;2661;372;Product Inquiry;5;4;Yes;0.87;94.85;60;English;v1.1;No;30/08/2025 10:00;10.68
23340;3099;374;Feedback;9;3;Yes;-0.74;84.87;86;Spanish;v1.1;Yes;30/08/2025 11:00;8.99
23341;4987;125;Product Inquiry;3;1;Yes;0.02;93.95;77;Other;v2.1;No;30/08/2025 12:00;9.9
23342;1102;437;General Query;9;2;Yes;0.58;73.08;38;English;v2.0;No;30/08/2025 13:00;7.51
23343;4432;224;General Query;8;5;Yes;-0.85;96.11;55;Other;v1.1;No;30/08/2025 14:00;10.81
23344;2447;584;General Query;9;3;Yes;0.11;90.03;25;English;v1.0;No;30/08/2025 15:00;9.5
23345;3746;401;General Query;2;4;Yes;0.41;81.07;72;English;v1.1;No;30/08/2025 16:00;9.61
23346;4276;316;General Query;4;2;Yes;-0.55;89.35;54;English;v1.1;No;30/08/2025 17:00;9.64
23347;4085;298;Product Inquiry;3;4;Yes;0.76;84.41;85;English;v2.1;No;30/08/2025 18:00;9.84
23348;2963;208;Feedback;6;4;Yes;-0.27;64.64;50;Other;v2.0;No;30/08/2025 19:00;7.56
23349;2639;562;Product Inquiry;8;2;No;0.5;88.41;47;English;v1.0;No;30/08/2025 20:00;8.64
23350;4700;469;Product Inquiry;7;4;Yes;-0.05;72.74;41;French;v1.1;No;30/08/2025 21:00;8.27
23351;3517;277;General Query;2;3;No;0.95;76.67;37;English;v1.0;No;30/08/2025 22:00;8.37
23352;4537;472;General Query;5;3;Yes;-0.72;60.86;76;French;v2.1;No;30/08/2025 23:00;6.99
23353;2327;591;General Query;4;4;No;-0.22;98.06;80;English;v1.1;No;31/08/2025 00:00;10.61
23354;4676;97;Product Inquiry;1;4;Yes;0.73;68.1;53;English;v2.1;Yes;31/08/2025 01:00;8.41
23355;3474;42;Product Inquiry;5;2;Yes;-0.41;97.57;13;English;v2.1;No;31/08/2025 02:00;10.36
23356;2679;522;General Query;5;4;Yes;0.08;64.97;52;English;v2.0;Yes;31/08/2025 03:00;7.7
23357;3157;204;General Query;5;3;No;-0.33;70.59;93;Spanish;v1.1;No;31/08/2025 04:00;7.46
23358;4746;566;Product Inquiry;3;5;Yes;0.74;75.06;61;French;v1.1;Yes;31/08/2025 05:00;9.21
23359;2588;532;Technical Support;1;2;Yes;0.33;51.53;35;English;v1.1;No;31/08/2025 06:00;6.15
23360;3562;68;General Query;7;5;Yes;-0.55;66.75;22;Spanish;v1.0;No;31/08/2025 07:00;7.98
23361;1067;187;General Query;9;2;Yes;-0.37;84.39;71;French;v2.1;No;31/08/2025 08:00;8.64
23362;4317;40;Technical Support;6;4;Yes;0.96;92.78;19;English;v2.0;No;31/08/2025 09:00;10.38
23363;3436;411;Product Inquiry;4;2;Yes;0.51;99.69;92;Spanish;v1.0;No;31/08/2025 10:00;10.67
23364;2673;124;Feedback;5;5;Yes;-0.67;54.05;13;English;v1.1;No;31/08/2025 11:00;6.9
23365;1307;309;General Query;3;5;Yes;-0.04;99.99;40;English;v2.0;No;31/08/2025 12:00;11.7
23366;4996;445;Technical Support;4;2;Yes;0.45;72.32;99;French;v2.0;No;31/08/2025 13:00;7.93
23367;2375;248;General Query;3;3;Yes;-0.7;63.26;44;English;v1.1;Yes;31/08/2025 14:00;7.43
23368;2822;200;Product Inquiry;7;2;No;0.33;85.9;59;English;v2.1;No;31/08/2025 15:00;8.49
23369;2089;371;General Query;4;2;Yes;0.4;50.99;43;English;v1.1;No;31/08/2025 16:00;5.8
23370;1459;244;General Query;6;4;Yes;-0.79;90.74;86;English;v2.1;No;31/08/2025 17:00;10.17
23371;3394;253;Product Inquiry;8;1;No;0.29;89.93;93;English;v1.1;No;31/08/2025 18:00;8.49
23372;3372;285;Product Inquiry;8;4;Yes;-0.16;90.85;13;Spanish;v1.1;No;31/08/2025 19:00;9.98
23373;1666;333;Product Inquiry;6;3;Yes;-0.31;64.08;15;English;v2.1;No;31/08/2025 20:00;7.21
23374;2622;518;Product Inquiry;9;4;Yes;-0.12;90.8;14;English;v2.1;No;31/08/2025 21:00;9.88
23375;2056;237;General Query;6;1;Yes;0.12;52.39;39;English;v2.1;No;31/08/2025 22:00;5.44
23376;1067;230;Technical Support;9;3;Yes;0.25;62.78;14;English;v2.0;No;31/08/2025 23:00;6.78
23377;3234;118;General Query;6;2;Yes;-0.84;79.59;82;English;v2.1;No;01/09/2025 00:00;8.46
23378;3239;407;Technical Support;9;4;Yes;0.82;79.98;15;Spanish;v1.0;No;01/09/2025 01:00;8.8
23379;2236;364;Product Inquiry;8;4;Yes;0.44;98.21;41;English;v1.1;No;01/09/2025 02:00;10.72
23380;2623;272;Product Inquiry;7;1;Yes;-0.28;98.93;86;English;v1.1;No;01/09/2025 03:00;9.99
23381;3475;543;General Query;8;3;Yes;-0.95;70.61;48;Spanish;v2.0;No;01/09/2025 04:00;7.66
23382;2374;137;General Query;4;3;Yes;0.07;56.87;9;Spanish;v1.1;No;01/09/2025 05:00;6.69
23383;4179;228;General Query;7;4;Yes;-0.35;71.64;20;Spanish;v1.1;No;01/09/2025 06:00;8.16
23384;4311;428;General Query;2;3;Yes;-0.25;50.98;10;English;v2.0;No;01/09/2025 07:00;6.3
23385;3263;500;Others;3;3;Yes;-0.12;66.32;57;German;v2.0;No;01/09/2025 08:00;7.73
23386;1176;348;Feedback;3;4;Yes;0.92;61.16;83;Spanish;v2.1;No;01/09/2025 09:00;7.52
23387;2588;202;Product Inquiry;5;4;Yes;-0.53;91.42;28;English;v1.0;No;01/09/2025 10:00;10.34
23388;2353;436;General Query;4;3;Yes;-0.51;95.66;38;Spanish;v1.1;No;01/09/2025 11:00;10.57
23389;3608;102;Feedback;1;3;Yes;0.42;91.54;44;English;v1.0;No;01/09/2025 12:00;10.45
23390;3928;273;Technical Support;7;4;Yes;0.93;86.87;74;English;v1.1;No;01/09/2025 13:00;9.69
23391;1625;24;General Query;2;5;Yes;-0.92;78.09;48;English;v2.0;No;01/09/2025 14:00;9.61
23392;4521;322;Product Inquiry;8;3;Yes;0.93;87.34;31;English;v1.1;No;01/09/2025 15:00;9.33
23393;3654;555;Product Inquiry;4;5;Yes;-0.15;64.24;82;French;v1.1;No;01/09/2025 16:00;8.02
23394;4518;447;General Query;5;5;Yes;-0.78;79.49;20;English;v1.0;No;01/09/2025 17:00;9.45
23395;4608;246;General Query;4;3;Yes;-0.88;92.9;78;English;v2.0;Yes;01/09/2025 18:00;10.29
23396;4715;582;Product Inquiry;4;1;Yes;-0.85;80.27;17;English;v2.0;No;01/09/2025 19:00;8.43
23397;1178;409;General Query;6;5;Yes;-0.54;57.65;80;Spanish;v1.0;No;01/09/2025 20:00;7.17
23398;1394;583;General Query;5;3;Yes;-0.19;62.05;38;English;v1.1;No;01/09/2025 21:00;7.1
23399;2168;31;General Query;6;3;Yes;-0.21;75.83;34;English;v1.0;No;01/09/2025 22:00;8.38
23400;1875;356;Feedback;2;4;Yes;0.17;76.91;79;French;v2.0;Yes;01/09/2025 23:00;9.19
23401;1961;148;Technical Support;1;2;Yes;0.34;72.15;64;English;v1.0;No;02/09/2025 00:00;8.22
23402;1197;30;Product Inquiry;3;2;Yes;-0.4;91.06;96;English;v1.0;No;02/09/2025 01:00;9.91
23403;1968;509;Product Inquiry;8;4;Yes;-0.71;55.82;8;Spanish;v1.1;No;02/09/2025 02:00;6.48
23404;4908;291;Technical Support;1;3;Yes;0.8;73.21;33;English;v1.1;No;02/09/2025 03:00;8.62
23405;4155;376;Product Inquiry;8;4;Yes;-0.32;55.61;94;English;v2.1;No;02/09/2025 04:00;6.46
23406;1668;111;General Query;2;3;Yes;-0.9;63.56;96;Spanish;v1.1;No;02/09/2025 05:00;7.56
23407;4156;28;Technical Support;4;2;Yes;0.16;74.1;78;English;v1.0;No;02/09/2025 06:00;8.11
23408;3504;142;General Query;3;5;Yes;-0.29;56.94;97;English;v1.0;No;02/09/2025 07:00;7.39
23409;4547;300;Product Inquiry;1;3;Yes;-0.0;54.39;66;English;v1.0;No;02/09/2025 08:00;6.74
23410;2276;477;Feedback;8;3;Yes;-0.82;54.26;37;English;v1.1;No;02/09/2025 09:00;6.03
23411;2910;470;General Query;1;5;Yes;-0.4;82.1;26;English;v2.1;No;02/09/2025 10:00;10.11
23412;1071;426;Technical Support;7;2;Yes;-0.2;54.84;52;English;v1.1;No;02/09/2025 11:00;5.88
23413;1222;75;General Query;3;1;Yes;0.87;98.13;99;English;v2.0;No;02/09/2025 12:00;10.31
23414;3323;398;Others;3;3;Yes;-0.66;66.48;21;French;v2.0;No;02/09/2025 13:00;7.75
23415;4866;521;Technical Support;9;4;Yes;0.77;74.32;68;English;v2.1;No;02/09/2025 14:00;8.23
